read_id	category	expect	expect_detail	read_len	source
33894627-4ab5-4b9d-99eb-c8d2381b8cc6	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3178	GIAB HG002 GM24385_1
cbd92837-2b3f-485f-bf34-756c11dc3a55	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3299	GIAB HG002 GM24385_1
17f4c3f8-cd02-4d72-b185-67e257ad9e8c	human_divergent	masked_fully	divergent from CHM13 but still unattributed	7407	GIAB HG002 GM24385_1
9125c822-6982-42ef-aeec-1443ed059834	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2480	GIAB HG002 GM24385_1
0b0ea20a-e4ed-4e31-a972-b37e73fe1846	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4254	GIAB HG002 GM24385_1
70da1369-04a5-4c00-8626-92c36d23f17c	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2676	GIAB HG002 GM24385_1
5c356ed6-c881-4e3a-9c3c-ccdc81348b7e	human_divergent	masked_fully	divergent from CHM13 but still unattributed	634	GIAB HG002 GM24385_1
fbee262f-6791-4771-b997-715e955f366d	human_divergent	masked_fully	divergent from CHM13 but still unattributed	6673	GIAB HG002 GM24385_1
3aa9ee89-9878-434f-bbad-04e46ae869ad	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2891	GIAB HG002 GM24385_1
ad773e24-92f5-4be9-bd85-253a44e4184c	human_divergent	masked_fully	divergent from CHM13 but still unattributed	10046	GIAB HG002 GM24385_1
18f378ca-2c4d-4b30-bda2-03cec1911db4	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1643	GIAB HG002 GM24385_1
c3c4eab6-3f02-49fa-834b-a5687660eb70	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2554	GIAB HG002 GM24385_1
f70b5e71-351d-4069-9843-7de4cc4cbe5c	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1974	GIAB HG002 GM24385_1
37a9684c-53de-44f7-9e7c-bb7515384804	human_divergent	masked_fully	divergent from CHM13 but still unattributed	10320	GIAB HG002 GM24385_1
50cfce65-5f04-4da1-b645-f11b74b06bb5	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2505	GIAB HG002 GM24385_1
78595b3d-1557-4655-807d-a9118a90e7bb	human_divergent	masked_fully	divergent from CHM13 but still unattributed	607	GIAB HG002 GM24385_1
f147a2c2-840d-4413-acd2-bfa7d0db2c61	human_divergent	masked_fully	divergent from CHM13 but still unattributed	940	GIAB HG002 GM24385_1
c2ec9317-33c8-47e2-9131-e2251a57e582	human_divergent	masked_fully	divergent from CHM13 but still unattributed	611	GIAB HG002 GM24385_1
7204b683-8f37-4b88-b73a-929ffac378eb	human_divergent	masked_fully	divergent from CHM13 but still unattributed	394	GIAB HG002 GM24385_1
a9254a98-0b1e-4166-b2c4-011760a043eb	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2060	GIAB HG002 GM24385_1
59d70b0f-6b76-4e00-8cab-27b400a88db5	human_divergent	masked_fully	divergent from CHM13 but still unattributed	7369	GIAB HG002 GM24385_1
9c6ff336-9330-46fd-b8c5-4dc6cfc8b60a	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2409	GIAB HG002 GM24385_1
4f5946c7-4ad5-445e-b5f0-2cb953ccc077	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4797	GIAB HG002 GM24385_1
2b3d72b2-e24c-4aa8-a5e0-910fd563601a	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1510	GIAB HG002 GM24385_1
e5ef669b-f6b0-4fe7-8df1-dece3789c78d	human_divergent	masked_fully	divergent from CHM13 but still unattributed	7044	GIAB HG002 GM24385_1
54dac68a-e868-4d13-9b93-4575f716a1d4	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4776	GIAB HG002 GM24385_1
63353662-fbbf-4596-8c59-68615ab99299	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4648	GIAB HG002 GM24385_1
3b3441fd-1584-4c8b-a8a3-0a79e269c8a0	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2598	GIAB HG002 GM24385_1
a05a0c2b-b1b3-4552-aaf2-8c3152078615	human_divergent	masked_fully	divergent from CHM13 but still unattributed	11895	GIAB HG002 GM24385_1
81d76d32-09f4-464f-ab03-6cfcbd9f35e8	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2832	GIAB HG002 GM24385_1
43601181-fa3b-40b4-8c6b-f0505f6b1a06	human_divergent	masked_fully	divergent from CHM13 but still unattributed	660	GIAB HG002 GM24385_1
733d1969-970a-4886-a892-757a87379245	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3363	GIAB HG002 GM24385_1
43909bd3-2f6f-438a-9a13-84b0918dd8a7	human_divergent	masked_fully	divergent from CHM13 but still unattributed	6511	GIAB HG002 GM24385_1
db6150be-5d88-47a7-87e3-a25936c1093f	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2922	GIAB HG002 GM24385_1
14c3a56f-2ca9-4e21-a15a-e1fab0196687	human_divergent	masked_fully	divergent from CHM13 but still unattributed	371	GIAB HG002 GM24385_1
8fdcc057-5a04-4d47-b143-939deab94375	human_divergent	masked_fully	divergent from CHM13 but still unattributed	950	GIAB HG002 GM24385_1
c6aa1173-2d7d-428d-9fff-de1c4db23f78	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1241	GIAB HG002 GM24385_1
01ff96fb-d5fb-4aed-bb76-62171e0de455	human_divergent	masked_fully	divergent from CHM13 but still unattributed	879	GIAB HG002 GM24385_1
a5736e1d-7248-4efc-a69e-935e1dd5ecab	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2311	GIAB HG002 GM24385_1
4c7b153c-0966-4eae-bf76-9acaa8732269	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4583	GIAB HG002 GM24385_1
8a4a3fd4-2e93-4644-afff-efc0c5fd7a3b	human_divergent	masked_fully	divergent from CHM13 but still unattributed	5286	GIAB HG002 GM24385_1
e3ae5575-8199-460c-8200-8b6dfb2f39a1	human_divergent	masked_fully	divergent from CHM13 but still unattributed	8674	GIAB HG002 GM24385_1
e30f549d-0fba-4a08-a7cf-b3efe3c65710	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4527	GIAB HG002 GM24385_1
d51d836f-d3e0-45ea-9836-1c598fcea1f1	human_divergent	masked_fully	divergent from CHM13 but still unattributed	502	GIAB HG002 GM24385_1
3b5f274c-bda5-4c94-8f0e-baab8882f14d	human_divergent	masked_fully	divergent from CHM13 but still unattributed	509	GIAB HG002 GM24385_1
ed787690-75b2-435f-8369-5ea9fa924e6b	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4259	GIAB HG002 GM24385_1
c104b27c-da03-4f4a-8122-8472c5517061	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4890	GIAB HG002 GM24385_1
4b874f18-1563-46f7-b153-eb432fd10d62	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4005	GIAB HG002 GM24385_1
2a52d855-c213-4e5c-9e94-db4e4d47efe9	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1157	GIAB HG002 GM24385_1
440c78bb-d702-4101-b943-5b6afc92cb8b	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2937	GIAB HG002 GM24385_1
a8735adc-1a18-4c4f-9fc2-cae88412ab35	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3814	GIAB HG002 GM24385_1
e9233cff-5517-4078-8723-8c4971b74c2b	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2234	GIAB HG002 GM24385_1
9fbb06e7-912c-4a77-8a72-50f14d91fbdb	human_divergent	masked_fully	divergent from CHM13 but still unattributed	6568	GIAB HG002 GM24385_1
c15fdcad-9c87-4844-97dc-01fba09af563	human_divergent	masked_fully	divergent from CHM13 but still unattributed	11721	GIAB HG002 GM24385_1
6bd11dc0-bf4a-447f-9240-4b9260183337	human_divergent	masked_fully	divergent from CHM13 but still unattributed	371	GIAB HG002 GM24385_1
35e3acc3-8493-4c5f-914d-be5fbff0df61	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1840	GIAB HG002 GM24385_1
784a1476-d366-457f-9479-0ae2d0a61c91	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3034	GIAB HG002 GM24385_1
ef7ffbf5-8b35-4994-a00a-7464f2d64660	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1638	GIAB HG002 GM24385_1
36c43782-18da-4041-a0d6-31620d87adc6	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4611	GIAB HG002 GM24385_1
61cb2ec1-3ce0-40eb-b99e-99c632f0e1ae	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1885	GIAB HG002 GM24385_1
42d523a5-5e03-48ef-9c33-4e236b271e91	human_divergent	masked_fully	divergent from CHM13 but still unattributed	359	GIAB HG002 GM24385_1
a267220b-ec15-4e69-af59-aa8024911aa7	human_divergent	masked_fully	divergent from CHM13 but still unattributed	702	GIAB HG002 GM24385_1
1c710beb-35c5-4ae0-ac89-679c626205f5	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1433	GIAB HG002 GM24385_1
a887ad4e-164b-44bf-ae26-57f0959efe83	human_divergent	masked_fully	divergent from CHM13 but still unattributed	451	GIAB HG002 GM24385_1
af6159a8-4d0a-4d19-8766-be405409384e	human_divergent	masked_fully	divergent from CHM13 but still unattributed	616	GIAB HG002 GM24385_1
c886d3e7-9779-441c-a493-72d22e1d23a0	human_divergent	masked_fully	divergent from CHM13 but still unattributed	11184	GIAB HG002 GM24385_1
b31abf22-7d09-4fc0-b88d-bee93c33c2df	human_divergent	masked_fully	divergent from CHM13 but still unattributed	669	GIAB HG002 GM24385_1
1dce3c92-7f7e-4f56-a83d-89317de8e2a2	human_divergent	masked_fully	divergent from CHM13 but still unattributed	9577	GIAB HG002 GM24385_1
bdf9dbb1-9cad-4a8c-b611-8b70b8532b05	human_divergent	masked_fully	divergent from CHM13 but still unattributed	515	GIAB HG002 GM24385_1
b1398e72-4345-49e5-8297-9c00ed75124c	human_divergent	masked_fully	divergent from CHM13 but still unattributed	505	GIAB HG002 GM24385_1
09aa5663-887f-4a62-9b24-eb5c339e8122	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3193	GIAB HG002 GM24385_1
e8cec6aa-2c4a-422d-bdcc-aa4745abe081	human_divergent	masked_fully	divergent from CHM13 but still unattributed	376	GIAB HG002 GM24385_1
ddc65b1d-c2f1-49f6-ac84-79bbf3209086	human_divergent	masked_fully	divergent from CHM13 but still unattributed	6229	GIAB HG002 GM24385_1
d65ea2f2-929b-4674-8855-cc472864e84f	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1186	GIAB HG002 GM24385_1
6d231daa-d738-474f-a7d3-24d400d90b7a	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4415	GIAB HG002 GM24385_1
bdfdc9f0-53b8-4985-8e54-b891658e8ff7	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2829	GIAB HG002 GM24385_1
1fda6c7a-b094-45f2-aed3-cfe07e11ee39	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1482	GIAB HG002 GM24385_1
b1d2fca3-7fa6-45ce-8986-ea156161742c	human_divergent	masked_fully	divergent from CHM13 but still unattributed	400	GIAB HG002 GM24385_1
6c5938c7-3f54-4639-a37c-cf1a6a7d7ae5	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1699	GIAB HG002 GM24385_1
aca08d51-d226-49a3-8678-1a4d53e0aa40	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2486	GIAB HG002 GM24385_1
7a9ea3dc-1a50-4516-a062-af904ed77e02	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3017	GIAB HG002 GM24385_1
ddbf64be-f4f6-4d46-a4f7-b1be552e3ddc	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3453	GIAB HG002 GM24385_1
238409e4-8a49-4aaa-9be2-d509a3d539cb	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1336	GIAB HG002 GM24385_1
1982c86c-60a1-4201-8c87-d718f76cb23e	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4844	GIAB HG002 GM24385_1
220bb278-9f51-453d-b969-7245a882b5e2	human_divergent	masked_fully	divergent from CHM13 but still unattributed	674	GIAB HG002 GM24385_1
816b6203-72ec-43fa-9808-38e389547330	human_divergent	masked_fully	divergent from CHM13 but still unattributed	389	GIAB HG002 GM24385_1
dc3a6204-44c0-497e-a087-a0c8c0c19f00	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3612	GIAB HG002 GM24385_1
82f7f963-e9d2-4846-a3db-e5333f496a91	human_divergent	masked_fully	divergent from CHM13 but still unattributed	309	GIAB HG002 GM24385_1
161547a5-c51d-404f-9855-b57d01dc7413	human_divergent	masked_fully	divergent from CHM13 but still unattributed	662	GIAB HG002 GM24385_1
b34100ff-5f99-479e-ae7b-2702a5243d74	human_divergent	masked_fully	divergent from CHM13 but still unattributed	477	GIAB HG002 GM24385_1
cd9c6353-b6d9-4093-828a-f2d18f4d6641	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3634	GIAB HG002 GM24385_1
a3401ad9-acb1-4425-8244-0b0525616c44	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1092	GIAB HG002 GM24385_1
d3a9f18f-834a-4c2c-a23b-3192eeb9ccbe	human_divergent	masked_fully	divergent from CHM13 but still unattributed	10423	GIAB HG002 GM24385_1
3767f335-f05c-4328-b679-178cfcb26612	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1719	GIAB HG002 GM24385_1
dc8dce45-987a-4923-b74c-00e8c4dbf417	human_divergent	masked_fully	divergent from CHM13 but still unattributed	383	GIAB HG002 GM24385_1
17960258-90a0-4b13-a779-942a38f3c8d9	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4813	GIAB HG002 GM24385_1
7d9714dd-5b53-45ad-97c7-c77ff9d21a61	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2719	GIAB HG002 GM24385_1
1de74b2c-5002-4250-b829-8e9b26d8b1b1	human_divergent	masked_fully	divergent from CHM13 but still unattributed	509	GIAB HG002 GM24385_1
3961605d-2a36-4c33-a9d2-2a743b8c26ce	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3431	GIAB HG002 GM24385_1
13fe47f8-8918-4f15-b40b-16fb82a0a352	human_divergent	masked_fully	divergent from CHM13 but still unattributed	381	GIAB HG002 GM24385_1
f0204465-8987-4efc-8b7c-21b193d6fc12	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1744	GIAB HG002 GM24385_1
84905183-0bda-4d9f-a16f-a2962ca2201d	human_divergent	masked_fully	divergent from CHM13 but still unattributed	994	GIAB HG002 GM24385_1
7e79ae25-0bbb-43ff-8e68-1be2f50023dc	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1609	GIAB HG002 GM24385_1
59d71eca-61d2-4f0c-b563-55f386cee7b7	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1940	GIAB HG002 GM24385_1
ac87e44e-0458-45f1-b90f-613ad3f03d0a	human_divergent	masked_fully	divergent from CHM13 but still unattributed	8391	GIAB HG002 GM24385_1
445cd27b-3559-4682-8d44-3c575fdc6038	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1141	GIAB HG002 GM24385_1
80c9d5ef-5c10-48f5-9f05-0e02926ba2bd	human_divergent	masked_fully	divergent from CHM13 but still unattributed	601	GIAB HG002 GM24385_1
8fcbcd23-b50d-4a58-bafb-7cad9c1882cf	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3841	GIAB HG002 GM24385_1
c99fedab-cd5d-456c-a21b-152eb42c41aa	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3261	GIAB HG002 GM24385_1
cc55f696-07db-4532-b3a2-5829825fae60	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1093	GIAB HG002 GM24385_1
5e2661ec-e19b-4d94-b319-79900999d5d0	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3648	GIAB HG002 GM24385_1
1d5df37d-cb65-440b-b1b6-a038b902ff8d	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1964	GIAB HG002 GM24385_1
8e9b8174-b5b3-48e4-9d4e-9ac4e36d48ce	human_divergent	masked_fully	divergent from CHM13 but still unattributed	961	GIAB HG002 GM24385_1
3ec259fa-68da-4e7f-b70a-2d55b6bdbcf1	human_divergent	masked_fully	divergent from CHM13 but still unattributed	7416	GIAB HG002 GM24385_1
61c9d4b4-41c9-4ab7-9088-d8f8799f3acd	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4096	GIAB HG002 GM24385_1
dbcd1714-2294-4feb-a0bf-c8b7c7d94353	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1374	GIAB HG002 GM24385_1
6984e803-1211-41ef-aa1c-702dba87ecf2	human_divergent	masked_fully	divergent from CHM13 but still unattributed	7272	GIAB HG002 GM24385_1
76a54f1a-9ee7-4b71-82de-beb7ce5e70e5	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2030	GIAB HG002 GM24385_1
b89ac01b-0b01-43fb-b219-9443afa60fac	human_divergent	masked_fully	divergent from CHM13 but still unattributed	3312	GIAB HG002 GM24385_1
db4b475d-31ab-4324-a0b3-81dc3c1cbaf1	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4283	GIAB HG002 GM24385_1
9df9f728-071e-45b3-bbac-530eb78d9340	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4161	GIAB HG002 GM24385_1
cb32d0df-1b96-4ee4-a63c-5bdc026925f1	human_divergent	masked_fully	divergent from CHM13 but still unattributed	5048	GIAB HG002 GM24385_1
7ea4946d-4e7c-4585-914e-ccaec56edcb5	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2215	GIAB HG002 GM24385_1
dbd0a2bc-2a7f-4529-bf18-b72be4a156f1	human_divergent	masked_fully	divergent from CHM13 but still unattributed	316	GIAB HG002 GM24385_1
0fc8bd3b-170d-4da2-830d-cff93de513fa	human_divergent	masked_fully	divergent from CHM13 but still unattributed	967	GIAB HG002 GM24385_1
53082260-05b5-4fea-96b9-3e39602a7144	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2609	GIAB HG002 GM24385_1
0ca954f2-6b59-4884-afce-be8eef4e1cb6	human_divergent	masked_fully	divergent from CHM13 but still unattributed	7101	GIAB HG002 GM24385_1
8a590074-3a21-48e1-821b-7bc45735500e	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2571	GIAB HG002 GM24385_1
3a9ccfdb-9fa2-49ac-a4ca-1d969f60db1f	human_divergent	masked_fully	divergent from CHM13 but still unattributed	601	GIAB HG002 GM24385_1
a017ce8c-f8d0-4c78-b08f-5bcb7bd4aebe	human_divergent	masked_fully	divergent from CHM13 but still unattributed	1921	GIAB HG002 GM24385_1
b34b0c5a-ac9e-4889-85e3-52973c7697a1	human_divergent	masked_fully	divergent from CHM13 but still unattributed	5904	GIAB HG002 GM24385_1
17852a8b-10d2-40a7-b4e5-7e9d44002afd	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4864	GIAB HG002 GM24385_1
1ee5b0f4-d340-4f48-ab13-6467cf998785	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4457	GIAB HG002 GM24385_1
2f441660-611c-4cc7-bc83-95c026039a3e	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2947	GIAB HG002 GM24385_1
80f22b78-6d94-4b2c-95a2-2a0c9153198a	human_divergent	masked_fully	divergent from CHM13 but still unattributed	8675	GIAB HG002 GM24385_1
56ecda38-4d50-446e-89d7-df96dd87a5eb	human_divergent	masked_fully	divergent from CHM13 but still unattributed	2002	GIAB HG002 GM24385_1
8f832cb7-ab9f-49d4-a44b-c8424288f2e0	human_divergent	masked_fully	divergent from CHM13 but still unattributed	4651	GIAB HG002 GM24385_1
